Model name,Target backend,Scale factor type,Weight bit width,Act bit width,Bias bit width,Scaling per output channel,Act quant type,Bias corr,Graph eq iterations,Graph eq merge bias,Gptq,Gptq act order,Act quant percentile,Top 1% floating point accuracy,Top 1% quant accuracy,Floating point accuracy - quant accuracy,Quant accuracy / floating point accuracy,Calibration size,Calibration batch size,Torch version,Brevitas version
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.9,71.898,35.888,-36.01,0.499,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.99,71.898,37.894,-34.004,0.527,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.999,71.898,42.648,-29.25,0.593,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.9,71.898,0.118,-71.78,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.99,71.898,0.126,-71.772,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.999,71.898,0.112,-71.786,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.9,71.898,62.04,-9.858,0.863,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.99,71.898,69.866,-2.032,0.972,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.999,71.898,69.292,-2.606,0.964,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.9,71.898,61.314,-10.584,0.853,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.99,71.898,70.074,-1.824,0.975,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,71.898,70.114,-1.784,0.975,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.9,71.898,0.102,-71.796,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.99,71.898,0.094,-71.804,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,71.898,0.084,-71.814,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.9,71.898,61.382,-10.516,0.854,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.99,71.898,69.618,-2.28,0.968,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.999,71.898,69.33,-2.568,0.964,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.9,71.898,60.984,-10.914,0.848,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.99,71.898,69.922,-1.976,0.973,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.999,71.898,69.382,-2.516,0.965,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.9,71.898,0.124,-71.774,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.99,71.898,0.098,-71.8,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.999,71.898,0.094,-71.804,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.9,71.898,61.524,-10.374,0.856,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.99,71.898,69.792,-2.106,0.971,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.999,71.898,69.216,-2.682,0.963,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.9,71.898,62.406,-9.492,0.868,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.99,71.898,69.486,-2.412,0.966,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,71.898,68.986,-2.912,0.959,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.9,71.898,0.1,-71.798,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.99,71.898,0.112,-71.786,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,71.898,0.094,-71.804,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.9,71.898,60.55,-11.348,0.842,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.99,71.898,69.562,-2.336,0.968,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.999,71.898,68.874,-3.024,0.958,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.9,71.898,61.948,-9.95,0.862,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.99,71.898,70.228,-1.67,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.999,71.898,68.954,-2.944,0.959,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.9,71.898,0.128,-71.77,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.99,71.898,0.092,-71.806,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.999,71.898,0.114,-71.784,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,71.898,62.358,-9.54,0.867,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,71.898,71.056,-0.842,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,71.898,70.742,-1.156,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,71.898,62.328,-9.57,0.867,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.99,71.898,71.166,-0.732,0.99,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,71.898,70.918,-0.98,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.9,71.898,0.108,-71.79,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.99,71.898,0.098,-71.8,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.999,71.898,0.142,-71.756,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.9,71.898,62.078,-9.82,0.863,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.99,71.898,70.984,-0.914,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.999,71.898,70.638,-1.26,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.9,71.898,62.322,-9.576,0.867,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.99,71.898,71.018,-0.88,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.999,71.898,70.342,-1.556,0.978,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.9,71.898,0.118,-71.78,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.99,71.898,0.088,-71.81,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.999,71.898,0.092,-71.806,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.9,71.898,61.944,-9.954,0.862,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.99,71.898,71.066,-0.832,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.999,71.898,70.68,-1.218,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.9,71.898,62.226,-9.672,0.865,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.99,71.898,71.032,-0.866,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.999,71.898,70.632,-1.266,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.9,71.898,0.166,-71.732,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.99,71.898,0.062,-71.836,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,71.898,0.082,-71.816,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.9,71.898,61.606,-10.292,0.857,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.99,71.898,71.064,-0.834,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.999,71.898,70.628,-1.27,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.9,71.898,61.67,-10.228,0.858,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.99,71.898,70.954,-0.944,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.999,71.898,70.252,-1.646,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.9,71.898,0.124,-71.774,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.99,71.898,0.1,-71.798,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.999,71.898,0.104,-71.794,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.9,71.898,7.992,-63.906,0.111,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.99,71.898,6.714,-65.184,0.093,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.999,71.898,5.426,-66.472,0.075,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.9,71.898,28.762,-43.136,0.4,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.99,71.898,33.812,-38.086,0.47,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.999,71.898,29.502,-42.396,0.41,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.9,71.898,0.114,-71.784,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.99,71.898,0.122,-71.776,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.999,71.898,0.102,-71.796,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.9,71.898,8.894,-63.004,0.124,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.99,71.898,5.632,-66.266,0.078,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.999,71.898,5.206,-66.692,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.9,71.898,25.238,-46.66,0.351,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.99,71.898,28.12,-43.778,0.391,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.999,71.898,26.288,-45.61,0.366,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.9,71.898,0.12,-71.778,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.99,71.898,0.09,-71.808,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.999,71.898,0.092,-71.806,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.9,71.898,40.838,-31.06,0.568,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.99,71.898,39.618,-32.28,0.551,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.999,71.898,31.48,-40.418,0.438,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.9,71.898,42.95,-28.948,0.597,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.99,71.898,49.556,-22.342,0.689,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.999,71.898,45.028,-26.87,0.626,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.9,71.898,0.13,-71.768,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.99,71.898,0.094,-71.804,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,71.898,0.112,-71.786,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.9,71.898,45.484,-26.414,0.633,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.99,71.898,42.066,-29.832,0.585,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.999,71.898,45.146,-26.752,0.628,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.9,71.898,44.152,-27.746,0.614,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.99,71.898,54.794,-17.104,0.762,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.999,71.898,48.254,-23.644,0.671,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.9,71.898,0.122,-71.776,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.99,71.898,0.114,-71.784,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.999,71.898,0.098,-71.8,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.9,71.898,67.04,-4.858,0.932,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.99,71.898,66.196,-5.702,0.921,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.999,71.898,64.02,-7.878,0.89,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.9,71.898,68.718,-3.18,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.99,71.898,69.476,-2.422,0.966,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,71.898,68.708,-3.19,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.9,71.898,0.108,-71.79,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.99,71.898,0.102,-71.796,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,71.898,0.118,-71.78,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.9,71.898,67.954,-3.944,0.945,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.99,71.898,67.208,-4.69,0.935,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.999,71.898,67.48,-4.418,0.939,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.9,71.898,69.356,-2.542,0.965,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.99,71.898,69.34,-2.558,0.964,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.999,71.898,68.762,-3.136,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.9,71.898,0.118,-71.78,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.99,71.898,0.078,-71.82,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.999,71.898,0.05,-71.848,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.9,71.898,68.764,-3.134,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.99,71.898,68.196,-3.702,0.949,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.999,71.898,69.152,-2.746,0.962,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.9,71.898,69.474,-2.424,0.966,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.99,71.898,70.03,-1.868,0.974,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,71.898,69.006,-2.892,0.96,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.9,71.898,0.122,-71.776,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.99,71.898,0.106,-71.792,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,71.898,0.086,-71.812,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.9,71.898,68.736,-3.162,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.99,71.898,69.004,-2.894,0.96,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.999,71.898,69.074,-2.824,0.961,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.9,71.898,69.752,-2.146,0.97,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.99,71.898,69.97,-1.928,0.973,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.999,71.898,68.66,-3.238,0.955,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.9,71.898,0.13,-71.768,0.002,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.99,71.898,0.066,-71.832,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.999,71.898,0.098,-71.8,0.001,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,71.898,70.752,-1.146,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,71.898,70.554,-1.344,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,71.898,68.744,-3.154,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
mobilenet_v2,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,71.898,70.73,-1.168,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
